,vibration
36594,746
36595,746
36596,746
36597,732
36598,725
36599,681
36600,648
36601,661
36602,683
36603,687
36604,703
36605,709
36606,688
36607,678
36608,675
36609,628
36610,554
36611,498
36612,746
36613,743
36614,745
36615,744
36616,745
36617,715
36618,684
36619,671
36620,693
36621,722
36622,741
36623,746
36624,746
36625,746
36626,746
36627,746
36628,746
36629,746
36630,746
36631,747
36632,730
36633,711
36634,709
36635,709
36636,691
36637,677
36638,681
36639,680
36640,667
36641,637
36642,596
36643,563
36644,538
36645,503
36646,463
36647,438
36648,433
36649,445
36650,472
36651,492
36652,489
36653,489
36654,503
36655,510
36656,500
36657,484
36658,486
36659,502
36660,528
36661,561
36662,695
36663,720
36664,736
36665,744
36666,745
36667,719
36668,681
36669,653
36670,657
36671,685
36672,713
36673,745
36674,746
36675,746
36676,746
36677,746
36678,746
36679,746
36680,746
36681,746
36682,682
36683,659
36684,667
36685,676
36686,689
36687,717
36688,745
36689,746
36690,745
36691,746
36692,746
36693,746
36694,745
36695,746
36696,732
36697,681
36698,654
36699,648
36700,652
36701,658
36702,659
36703,655
36704,653
36705,657
36706,643
36707,607
36708,569
36709,528
36710,481
36711,442
36712,746
36713,744
36714,745
36715,722
36716,680
36717,657
36718,658
36719,647
36720,623
36721,616
36722,620
36723,617
36724,613
36725,626
36726,650
36727,663
36728,652
36729,614
36730,567
36731,531
36732,503
36733,464
36734,421
36735,404
36736,408
36737,419
36738,456
36739,511
36740,548
36741,563
36742,571
36743,559
36744,538
36745,530
36746,521
36747,508
36748,524
36749,578
36750,629
36751,652
36752,668
36753,690
36754,710
36755,718
36756,713
36757,704
36758,702
36759,704
36760,721
36761,746
36762,732
36763,727
36764,745
36765,744
36766,744
36767,746
36768,746
36769,746
36770,744
36771,746
36772,746
36773,746
36774,746
36775,746
36776,723
36777,682
36778,673
36779,686
36780,680
36781,657
36782,632
36783,613
36784,598
36785,587
36786,575
36787,570
36788,602
36789,664
36790,695
36791,670
36792,628
36793,594
36794,553
36795,504
36796,464
36797,424
36798,388
36799,379
36800,401
36801,441
36802,487
36803,517
36804,531
36805,535
36806,530
36807,520
36808,526
36809,547
36810,568
36811,588
36812,603
36813,576
36814,534
36815,490
36816,467
36817,466
36818,478
36819,494
36820,491
36821,491
36822,510
36823,527
36824,519
36825,496
36826,474
36827,457
36828,455
36829,472
36830,486
36831,499
36832,539
36833,593
36834,631
36835,664
36836,698
36837,720
36838,725
36839,720
36840,704
36841,686
36842,671
36843,658
36844,648
36845,658
36846,685
36847,708
36848,732
36849,746
36850,746
36851,746
36852,746
36853,746
36854,746
36855,746
36856,746
36857,746
36858,708
36859,678
36860,677
36861,696
36862,456
36863,454
36864,464
36865,481
36866,510
36867,560
36868,613
36869,659
36870,707
36871,746
36872,746
36873,746
36874,733
36875,706
36876,682
36877,658
36878,642
36879,643
36880,663
36881,692
36882,727
36883,746
36884,746
36885,746
36886,746
36887,746
36888,746
36889,746
36890,746
36891,746
36892,729
36893,721
36894,714
36895,706
36896,723
36897,746
36898,746
36899,746
36900,746
36901,746
36902,746
36903,746
36904,746
36905,732
36906,721
36907,706
36908,675
36909,641
36910,626
36911,621
36912,746
36913,744
36914,718
36915,704
36916,693
36917,689
36918,689
36919,694
36920,703
36921,715
36922,722
36923,703
36924,665
36925,613
36926,549
36927,495
36928,457
36929,429
36930,414
36931,432
36932,479
36933,515
36934,534
36935,550
36936,553
36937,538
36938,517
36939,501
36940,480
36941,461
36942,466
36943,495
36944,532
36945,568
36946,607
36947,649
36948,680
36949,701
36950,717
36951,720
36952,713
36953,709
36954,699
36955,678
36956,667
36957,676
36958,700
36959,728
36960,746
36961,745
36962,422
36963,439
36964,462
36965,514
36966,561
36967,563
36968,542
36969,539
36970,548
36971,549
36972,545
36973,553
36974,566
36975,583
36976,612
36977,654
36978,684
36979,700
36980,716
36981,729
36982,732
36983,736
36984,738
36985,741
36986,746
36987,746
36988,746
36989,746
36990,746
36991,746
36992,746
36993,746
36994,737
36995,726
36996,728
36997,737
36998,746
36999,746
37000,746
37001,745
37002,746
37003,746
37004,746
37005,746
37006,746
37007,746
37008,732
37009,716
37010,711
37011,699
37012,746
37013,744
37014,743
37015,744
37016,745
37017,722
37018,705
37019,696
37020,671
37021,637
37022,618
37023,610
37024,599
37025,600
37026,647
37027,723
37028,742
37029,697
37030,665
37031,643
37032,582
37033,503
37034,452
37035,421
37036,384
37037,369
37038,407
37039,462
37040,507
37041,542
37042,553
37043,530
37044,502
37045,493
37046,489
37047,477
37048,479
37049,513
37050,560
37051,607
37052,660
37053,706
37054,729
37055,742
37056,746
37057,733
37058,698
37059,663
37060,639
37061,638
37062,556
37063,585
37064,624
37065,663
37066,682
37067,692
37068,709
37069,717
37070,700
37071,670
37072,657
37073,663
37074,674
37075,692
37076,722
37077,745
37078,746
37079,746
37080,746
37081,746
37082,746
37083,746
37084,747
37085,746
37086,709
37087,689
37088,697
37089,713
37090,728
37091,735
37092,744
37093,746
37094,746
37095,747
37096,746
37097,746
37098,746
37099,746
37100,717
37101,690
37102,681
37103,669
37104,637
37105,605
37106,602
37107,629
37108,661
37109,690
37110,713
37111,719
37112,541
37113,532
37114,529
37115,545
37116,579
37117,614
37118,633
37119,654
37120,686
37121,705
37122,698
37123,689
37124,698
37125,713
37126,717
37127,715
37128,734
37129,746
37130,746
37131,746
37132,746
37133,746
37134,746
37135,741
37136,731
37137,712
37138,678
37139,671
37140,701
37141,729
37142,739
37143,746
37144,746
37145,746
37146,746
37147,746
37148,746
37149,746
37150,733
37151,721
37152,703
37153,690
37154,699
37155,720
37156,716
37157,683
37158,667
37159,666
37160,643
37161,594
37162,746
37163,744
37164,718
37165,705
37166,700
37167,694
37168,670
37169,645
37170,647
37171,646
37172,618
37173,601
37174,620
37175,643
37176,655
37177,662
37178,646
37179,600
37180,556
37181,533
37182,506
37183,469
37184,433
37185,401
37186,384
37187,413
37188,462
37189,492
37190,516
37191,551
37192,572
37193,577
37194,578
37195,561
37196,533
37197,533
37198,558
37199,574
37200,594
37201,632
37202,662
37203,682
37204,709
37205,714
37206,698
37207,694
37208,707
37209,710
37210,721
37211,746
37212,746
37213,712
37214,686
37215,680
37216,673
37217,652
37218,632
37219,644
37220,671
37221,691
37222,697
37223,693
37224,676
37225,642
37226,599
37227,556
37228,514
37229,465
37230,419
37231,398
37232,410
37233,447
37234,489
37235,521
37236,539
37237,545
37238,535
37239,512
37240,490
37241,478
37242,482
37243,504
37244,546
37245,590
37246,635
37247,680
37248,713
37249,724
37250,718
37251,707
37252,689
37253,672
37254,670
37255,670
37256,670
37257,689
37258,731
37259,746
37260,746
37261,746
37262,686
37263,700
37264,693
37265,697
37266,691
37267,671
37268,663
37269,670
37270,675
37271,688
37272,711
37273,728
37274,746
37275,746
37276,746
37277,746
37278,746
37279,746
37280,746
37281,746
37282,746
37283,731
37284,719
37285,725
37286,746
37287,746
37288,746
37289,744
37290,746
37291,746
37292,746
37293,745
37294,729
37295,711
37296,712
37297,703
37298,690
37299,683
37300,677
37301,676
37302,687
37303,693
37304,666
37305,626
37306,625
37307,656
37308,668
37309,648
37310,641
37311,636
37312,421
37313,473
37314,521
37315,547
37316,562
37317,573
37318,549
37319,498
37320,471
37321,477
37322,482
37323,486
37324,515
37325,567
37326,628
37327,686
37328,736
37329,744
37330,746
37331,746
37332,735
37333,699
37334,661
37335,646
37336,657
37337,681
37338,706
37339,723
37340,746
37341,746
37342,746
37343,746
37344,746
37345,746
37346,746
37347,746
37348,746
37349,732
37350,729
37351,728
37352,726
37353,728
37354,734
37355,740
37356,744
37357,746
37358,746
37359,746
37360,746
37361,746
37362,579
37363,586
37364,609
37365,643
37366,671
37367,688
37368,687
37369,670
37370,625
37371,558
37372,507
37373,473
37374,429
37375,380
37376,354
37377,370
37378,417
37379,468
37380,504
37381,526
37382,545
37383,562
37384,566
37385,556
37386,538
37387,533
37388,561
37389,608
37390,639
37391,645
37392,657
37393,686
37394,717
37395,723
37396,696
37397,667
37398,661
37399,675
37400,701
37401,725
37402,746
37403,746
37404,746
37405,746
37406,746
37407,746
37408,746
37409,746
37410,706
37411,679
37412,727
37413,707
37414,699
37415,703
37416,691
37417,666
37418,665
37419,702
37420,746
37421,746
37422,746
37423,746
37424,746
37425,746
37426,746
37427,745
37428,744
37429,719
37430,718
37431,720
37432,720
37433,727
37434,745
37435,746
37436,746
37437,746
37438,746
37439,746
37440,746
37441,746
37442,743
37443,744
37444,735
37445,714
37446,689
37447,671
37448,667
37449,673
37450,678
37451,683
37452,694
37453,692
37454,659
37455,610
37456,572
37457,550
37458,516
37459,465
37460,426
37461,426
37462,699
37463,686
37464,671
37465,655
37466,648
37467,664
37468,698
37469,723
37470,738
37471,746
37472,746
37473,746
37474,746
37475,746
37476,746
37477,746
37478,718
37479,702
37480,699
37481,704
37482,711
37483,723
37484,744
37485,746
37486,746
37487,746
37488,746
37489,746
37490,746
37491,746
37492,746
37493,746
37494,738
37495,742
37496,734
37497,691
37498,643
37499,617
37500,597
37501,572
37502,554
37503,541
37504,526
37505,513
37506,514
37507,514
37508,496
37509,487
37510,504
37511,509
37512,718
37513,717
37514,714
37515,702
37516,691
37517,705
37518,739
37519,746
37520,746
37521,746
37522,746
37523,746
37524,746
37525,732
37526,706
37527,681
37528,673
37529,695
37530,733
37531,746
37532,745
37533,746
37534,746
37535,746
37536,746
37537,746
37538,746
37539,746
37540,740
37541,732
37542,722
37543,722
37544,724
37545,706
37546,670
37547,647
37548,635
37549,618
37550,596
37551,571
37552,539
37553,509
37554,503
37555,514
37556,517
37557,501
37558,490
37559,485
37560,474
37561,466
37562,600
37563,645
37564,684
37565,716
37566,736
37567,746
37568,746
37569,740
37570,706
37571,671
37572,652
37573,658
37574,676
37575,688
37576,702
37577,732
37578,746
37579,746
37580,746
37581,746
37582,746
37583,746
37584,746
37585,733
37586,711
37587,719
37588,733
37589,733
37590,729
37591,743
37592,746
37593,746
37594,746
37595,746
37596,746
37597,746
37598,746
37599,746
37600,724
37601,702
37602,700
37603,699
37604,680
37605,652
37606,631
37607,618
37608,614
37609,618
37610,608
37611,583
37612,746
37613,745
37614,745
37615,744
37616,745
37617,746
37618,746
37619,746
37620,727
37621,720
37622,738
37623,746
37624,746
37625,746
37626,746
37627,746
37628,746
37629,746
37630,746
37631,746
37632,731
37633,722
37634,720
37635,707
37636,690
37637,695
37638,713
37639,712
37640,697
37641,696
37642,695
37643,664
37644,620
37645,578
37646,536
37647,492
37648,467
37649,457
37650,444
37651,445
37652,473
37653,507
37654,527
37655,540
37656,548
37657,537
37658,504
37659,476
37660,467
37661,475
37662,363
37663,401
37664,460
37665,523
37666,581
37667,620
37668,615
37669,589
37670,570
37671,549
37672,516
37673,488
37674,487
37675,512
37676,552
37677,603
37678,649
37679,676
37680,688
37681,704
37682,728
37683,741
37684,737
37685,730
37686,732
37687,746
37688,746
37689,746
37690,746
37691,746
37692,746
37693,746
37694,746
37695,726
37696,716
37697,724
37698,744
37699,746
37700,746
37701,746
37702,746
37703,746
37704,746
37705,746
37706,746
37707,746
37708,739
37709,724
37710,704
37711,685
37712,526
37713,553
37714,545
37715,514
37716,487
37717,472
37718,460
37719,453
37720,465
37721,496
37722,541
37723,600
37724,663
37725,712
37726,736
37727,746
37728,746
37729,736
37730,715
37731,696
37732,683
37733,677
37734,682
37735,701
37736,733
37737,747
37738,746
37739,746
37740,746
37741,746
37742,746
37743,746
37744,746
37745,746
37746,746
37747,746
37748,746
37749,746
37750,746
37751,746
37752,746
37753,746
37754,746
37755,746
37756,746
37757,746
37758,747
37759,746
37760,726
37761,708
37762,746
37763,744
37764,745
37765,743
37766,725
37767,708
37768,704
37769,706
37770,697
37771,674
37772,652
37773,645
37774,658
37775,688
37776,717
37777,718
37778,697
37779,681
37780,667
37781,623
37782,553
37783,495
37784,462
37785,437
37786,420
37787,420
37788,439
37789,466
37790,500
37791,529
37792,533
37793,518
37794,508
37795,509
37796,515
37797,524
37798,538
37799,564
37800,603
37801,641
37802,668
37803,682
37804,688
37805,687
37806,683
37807,681
37808,668
37809,648
37810,644
37811,675
37812,530
37813,524
37814,516
37815,509
37816,508
37817,514
37818,526
37819,557
37820,605
37821,639
37822,650
37823,655
37824,664
37825,668
37826,665
37827,663
37828,663
37829,672
37830,688
37831,704
37832,723
37833,746
37834,746
37835,746
37836,746
37837,746
37838,746
37839,746
37840,738
37841,726
37842,716
37843,705
37844,714
37845,746
37846,746
37847,746
37848,746
37849,745
37850,746
37851,746
37852,746
37853,746
37854,746
37855,735
37856,729
37857,713
37858,683
37859,653
37860,641
37861,639
37862,513
37863,489
37864,472
37865,473
37866,491
37867,527
37868,577
37869,629
37870,668
37871,693
37872,707
37873,705
37874,700
37875,696
37876,687
37877,679
37878,686
37879,699
37880,714
37881,741
37882,746
37883,745
37884,746
37885,746
37886,745
37887,746
37888,746
37889,718
37890,701
37891,690
37892,690
37893,705
37894,734
37895,746
37896,746
37897,746
37898,746
37899,746
37900,746
37901,746
37902,746
37903,746
37904,713
37905,672
37906,660
37907,662
37908,651
37909,629
37910,621
37911,639
37912,546
37913,541
37914,513
37915,488
37916,469
37917,460
37918,467
37919,494
37920,536
37921,574
37922,609
37923,654
37924,703
37925,731
37926,728
37927,705
37928,682
37929,672
37930,664
37931,647
37932,629
37933,630
37934,656
37935,698
37936,741
37937,746
37938,746
37939,746
37940,746
37941,746
37942,746
37943,746
37944,730
37945,711
37946,696
37947,690
37948,707
37949,738
37950,746
37951,746
37952,746
37953,746
37954,746
37955,746
37956,746
37957,738
37958,706
37959,683
37960,676
37961,679
37962,746
37963,744
37964,744
37965,745
37966,739
37967,708
37968,686
37969,673
37970,656
37971,637
37972,632
37973,646
37974,672
37975,698
37976,705
37977,689
37978,668
37979,651
37980,617
37981,557
37982,499
37983,459
37984,434
37985,423
37986,432
37987,457
37988,488
37989,524
37990,552
37991,554
37992,532
37993,504
37994,482
37995,472
37996,472
37997,480
37998,499
37999,534
38000,583
38001,639
38002,691
38003,724
38004,740
38005,747
38006,746
38007,745
38008,699
38009,658
38010,645
38011,650
38012,746
38013,745
38014,745
38015,745
38016,745
38017,746
38018,746
38019,746
38020,739
38021,723
38022,714
38023,702
38024,682
38025,665
38026,665
38027,686
38028,709
38029,721
38030,728
38031,735
38032,725
38033,695
38034,647
38035,587
38036,532
38037,488
38038,448
38039,415
38040,405
38041,428
38042,475
38043,517
38044,541
38045,543
38046,539
38047,540
38048,535
38049,521
38050,501
38051,488
38052,501
38053,538
38054,578
38055,607
38056,631
38057,660
38058,681
38059,685
38060,676
38061,675
38062,582
38063,646
38064,688
38065,714
38066,731
38067,739
38068,731
38069,711
38070,681
38071,646
38072,623
38073,614
38074,617
38075,637
38076,679
38077,730
38078,746
38079,746
38080,746
38081,746
38082,746
38083,746
38084,746
38085,746
38086,700
38087,671
38088,657
38089,659
38090,680
38091,712
38092,746
38093,746
38094,746
38095,746
38096,746
38097,746
38098,746
38099,746
38100,746
38101,710
38102,667
38103,634
38104,616
38105,610
38106,606
38107,617
38108,662
38109,721
38110,746
38111,736
38112,512
38113,536
38114,547
38115,551
38116,554
38117,552
38118,544
38119,541
38120,556
38121,579
38122,593
38123,609
38124,633
38125,655
38126,668
38127,684
38128,697
38129,699
38130,697
38131,696
38132,689
38133,682
38134,695
38135,716
38136,725
38137,735
38138,746
38139,746
38140,746
38141,746
38142,746
38143,746
38144,746
38145,746
38146,736
38147,723
38148,714
38149,712
38150,724
38151,742
38152,746
38153,746
38154,745
38155,746
38156,746
38157,746
38158,746
38159,746
38160,709
38161,699
38162,488
38163,502
38164,511
38165,510
38166,506
38167,515
38168,547
38169,592
38170,626
38171,644
38172,668
38173,710
38174,745
38175,746
38176,721
38177,691
38178,673
38179,669
38180,664
38181,644
38182,622
38183,626
38184,661
38185,697
38186,735
38187,747
38188,746
38189,746
38190,746
38191,747
38192,746
38193,746
38194,738
38195,709
38196,671
38197,641
38198,640
38199,665
38200,700
38201,728
38202,743
38203,746
38204,746
38205,746
38206,746
38207,746
38208,746
38209,726
38210,712
38211,694
38212,746
38213,744
38214,745
38215,732
38216,703
38217,676
38218,676
38219,707
38220,743
38221,746
38222,746
38223,746
38224,746
38225,747
38226,746
38227,746
38228,737
38229,721
38230,703
38231,681
38232,660
38233,655
38234,660
38235,657
38236,647
38237,640
38238,627
38239,600
38240,574
38241,552
38242,521
38243,483
38244,456
38245,444
38246,440
38247,455
38248,482
38249,499
38250,511
38251,529
38252,545
38253,540
38254,523
38255,513
38256,522
38257,543
38258,568
38259,594
38260,620
38261,650
38262,647
38263,648
38264,659
38265,675
38266,688
38267,713
38268,746
38269,746
38270,746
38271,746
38272,746
38273,746
38274,746
38275,746
38276,706
38277,692
38278,704
38279,721
38280,726
38281,725
38282,739
38283,746
38284,745
38285,746
38286,747
38287,746
38288,746
38289,746
38290,733
38291,710
38292,694
38293,686
38294,682
38295,692
38296,708
38297,712
38298,697
38299,680
38300,661
38301,626
38302,581
38303,539
38304,505
38305,475
38306,452
38307,447
38308,465
38309,498
38310,528
38311,537
38312,734
38313,744
38314,745
38315,745
38316,745
38317,745
38318,746
38319,746
38320,746
38321,741
38322,722
38323,715
38324,726
38325,742
38326,746
38327,746
38328,746
38329,746
38330,746
38331,746
38332,746
38333,747
38334,746
38335,746
38336,746
38337,727
38338,711
38339,696
38340,679
38341,666
38342,665
38343,665
38344,649
38345,623
38346,605
38347,587
38348,561
38349,531
38350,500
38351,469
38352,455
38353,462
38354,473
38355,480
38356,485
38357,491
38358,497
38359,505
38360,511
38361,511
38362,745
38363,744
38364,745
38365,745
38366,745
38367,746
38368,746
38369,711
38370,681
38371,676
38372,685
38373,698
38374,720
38375,746
38376,745
38377,746
38378,746
38379,746
38380,746
38381,747
38382,746
38383,746
38384,722
38385,687
38386,659
38387,652
38388,659
38389,665
38390,659
38391,649
38392,649
38393,650
38394,636
38395,605
38396,569
38397,538
38398,511
38399,488
38400,476
38401,475
38402,485
38403,495
38404,501
38405,503
38406,507
38407,512
38408,512
38409,508
38410,510
38411,522
38412,703
38413,733
38414,739
38415,736
38416,736
38417,723
38418,674
38419,609
38420,556
38421,518
38422,481
38423,452
38424,442
38425,454
38426,482
38427,509
38428,527
38429,533
38430,538
38431,541
38432,536
38433,521
38434,505
38435,504
38436,517
38437,540
38438,568
38439,594
38440,624
38441,656
38442,678
38443,688
38444,699
38445,705
38446,697
38447,679
38448,656
38449,639
38450,638
38451,647
38452,657
38453,672
38454,700
38455,739
38456,746
38457,746
38458,746
38459,746
38460,746
38461,746
38462,655
38463,695
38464,744
38465,745
38466,745
38467,746
38468,746
38469,746
38470,746
38471,746
38472,708
38473,674
38474,671
38475,685
38476,703
38477,722
38478,741
38479,746
38480,746
38481,746
38482,746
38483,746
38484,746
38485,746
38486,729
38487,699
38488,673
38489,665
38490,678
38491,694
38492,702
38493,705
38494,706
38495,702
38496,687
38497,660
38498,616
38499,565
38500,523
38501,490
38502,466
38503,456
38504,466
38505,487
38506,508
38507,522
38508,530
38509,530
38510,528
38511,523
38512,644
38513,651
38514,667
38515,694
38516,722
38517,746
38518,746
38519,746
38520,746
38521,744
38522,746
38523,746
38524,739
38525,714
38526,714
38527,724
38528,729
38529,733
38530,746
38531,746
38532,746
38533,746
38534,746
38535,744
38536,746
38537,746
38538,746
38539,730
38540,711
38541,696
38542,687
38543,681
38544,679
38545,682
38546,697
38547,718
38548,728
38549,721
38550,710
38551,695
38552,665
38553,613
38554,551
38555,498
38556,460
38557,442
38558,436
38559,444
38560,469
38561,511
38562,477
38563,491
38564,509
38565,528
38566,555
38567,598
38568,640
38569,673
38570,699
38571,723
38572,737
38573,727
38574,700
38575,672
38576,654
38577,650
38578,656
38579,660
38580,665
38581,691
38582,735
38583,746
38584,746
38585,746
38586,744
38587,746
38588,746
38589,746
38590,738
38591,712
38592,710
38593,720
38594,730
38595,736
38596,746
38597,746
38598,746
38599,746
38600,746
38601,746
38602,746
38603,746
38604,729
38605,709
38606,698
38607,703
38608,711
38609,702
38610,689
38611,689
38612,746
38613,744
38614,745
38615,744
38616,745
38617,746
38618,735
38619,717
38620,702
38621,694
38622,692
38623,698
38624,708
38625,717
38626,715
38627,698
38628,678
38629,660
38630,634
38631,591
38632,544
38633,505
38634,482
38635,476
38636,481
38637,494
38638,502
38639,507
38640,514
38641,519
38642,517
38643,512
38644,505
38645,503
38646,503
38647,513
38648,534
38649,560
38650,584
38651,606
38652,632
38653,661
38654,690
38655,710
38656,715
38657,706
38658,687
38659,671
38660,663
38661,656
38662,670
38663,689
38664,701
38665,705
38666,695
38667,682
38668,676
38669,674
38670,669
38671,662
38672,666
38673,687
38674,717
38675,742
38676,746
38677,746
38678,746
38679,744
38680,746
38681,746
38682,746
38683,737
38684,724
38685,720
38686,728
38687,744
38688,746
38689,746
38690,744
38691,746
38692,744
38693,746
38694,746
38695,746
38696,738
38697,733
38698,728
38699,720
38700,709
38701,698
38702,689
38703,693
38704,699
38705,694
38706,671
38707,647
38708,632
38709,615
38710,584
38711,538
38712,651
38713,627
38714,606
38715,593
38716,579
38717,563
38718,548
38719,537
38720,534
38721,531
38722,531
38723,531
38724,533
38725,528
38726,518
38727,510
38728,516
38729,532
38730,544
38731,542
38732,535
38733,535
38734,543
38735,557
38736,578
38737,595
38738,605
38739,620
38740,650
38741,684
38742,706
38743,717
38744,718
38745,714
38746,704
38747,696
38748,689
38749,679
38750,672
38751,679
38752,694
38753,713
38754,737
38755,746
38756,746
38757,746
38758,746
38759,746
38760,746
38761,746
38762,738
38763,744
38764,745
38765,745
38766,745
38767,746
38768,746
38769,746
38770,746
38771,746
38772,730
38773,723
38774,717
38775,695
38776,662
38777,637
38778,624
38779,606
38780,578
38781,546
38782,521
38783,510
38784,516
38785,524
38786,523
38787,526
38788,538
38789,547
38790,545
38791,542
38792,541
38793,539
38794,533
38795,523
38796,513
38797,515
38798,524
38799,538
38800,558
38801,585
38802,615
38803,645
38804,679
38805,713
38806,736
38807,745
38808,742
38809,726
38810,704
38811,683
38812,746
38813,744
38814,745
38815,744
38816,745
38817,746
38818,747
38819,746
38820,717
38821,693
38822,684
38823,696
38824,719
38825,733
38826,746
38827,746
38828,746
38829,746
38830,746
38831,746
38832,746
38833,732
38834,726
38835,720
38836,710
38837,697
38838,681
38839,670
38840,665
38841,658
38842,642
38843,616
38844,581
38845,546
38846,518
38847,498
38848,481
38849,467
38850,462
38851,476
38852,500
38853,520
38854,532
38855,541
38856,545
38857,540
38858,531
38859,526
38860,526
38861,530
38862,703
38863,719
38864,720
38865,706
38866,683
38867,667
38868,659
38869,658
38870,667
38871,682
38872,702
38873,724
38874,746
38875,746
38876,746
38877,746
38878,746
38879,746
38880,738
38881,722
38882,718
38883,720
38884,720
38885,723
38886,736
38887,746
38888,745
38889,746
38890,746
38891,746
38892,743
38893,742
38894,741
38895,739
38896,739
38897,741
38898,735
38899,721
38900,703
38901,683
38902,661
38903,636
38904,611
38905,585
38906,563
38907,551
38908,550
38909,551
38910,546
38911,535
38912,528
38913,537
38914,541
38915,548
38916,553
38917,560
38918,569
38919,581
38920,597
38921,621
38922,645
38923,661
38924,674
38925,686
38926,689
38927,681
38928,672
38929,662
38930,646
38931,636
38932,641
38933,658
38934,678
38935,708
38936,744
38937,746
38938,744
38939,746
38940,746
38941,746
38942,746
38943,738
38944,703
38945,686
38946,686
38947,694
38948,707
38949,727
38950,746
38951,746
38952,746
38953,746
38954,746
38955,746
38956,746
38957,746
38958,745
38959,726
38960,703
38961,687
38962,746
38963,744
38964,745
38965,745
38966,745
38967,746
38968,735
38969,741
38970,747
38971,732
38972,700
38973,672
38974,656
38975,644
38976,621
38977,591
38978,560
38979,534
38980,519
38981,517
38982,517
38983,514
38984,512
38985,521
38986,532
38987,533
38988,527
38989,518
38990,509
38991,506
38992,511
38993,522
38994,533
38995,544
38996,562
38997,578
38998,592
38999,612
39000,641
39001,657
39002,654
39003,650
39004,653
39005,656
39006,654
39007,650
39008,649
39009,648
39010,660
39011,681
39012,696
39013,689
39014,667
39015,649
39016,642
39017,644
39018,647
39019,655
39020,673
39021,700
39022,730
39023,746
39024,745
39025,746
39026,746
39027,746
39028,746
39029,738
39030,726
39031,721
39032,713
39033,708
39034,719
39035,744
39036,746
39037,746
39038,746
39039,746
39040,746
39041,746
39042,746
39043,744
39044,733
39045,730
39046,729
39047,723
39048,718
39049,712
39050,700
39051,682
39052,662
39053,639
39054,615
39055,592
39056,566
39057,540
39058,521
39059,509
39060,503
39061,504
39062,527
39063,532
39064,530
39065,530
39066,534
39067,549
39068,571
39069,590
39070,604
39071,617
39072,635
39073,658
39074,676
39075,681
39076,674
39077,667
39078,665
39079,665
39080,659
39081,654
39082,656
39083,668
39084,687
39085,707
39086,727
39087,745
39088,746
39089,746
39090,746
39091,746
39092,746
39093,726
39094,710
39095,704
39096,710
39097,720
39098,729
39099,742
39100,746
39101,746
39102,746
39103,746
39104,746
39105,746
39106,746
39107,735
39108,722
39109,717
39110,720
39111,715
39112,746
39113,744
39114,745
39115,745
39116,745
39117,746
39118,740
39119,723
39120,708
39121,691
39122,670
39123,649
39124,636
39125,632
39126,630
39127,619
39128,601
39129,585
39130,569
39131,553
39132,533
39133,511
39134,491
39135,477
39136,470
39137,474
39138,486
39139,498
39140,509
39141,521
39142,540
39143,554
39144,560
39145,562
39146,565
39147,568
39148,576
39149,597
39150,621
39151,637
39152,652
39153,674
39154,693
39155,699
39156,694
39157,681
39158,664
39159,647
39160,637
39161,637
39162,746
39163,744
39164,745
39165,745
39166,746
39167,746
39168,725
39169,696
39170,662
39171,631
39172,612
39173,602
39174,596
39175,586
39176,575
39177,570
39178,565
39179,558
39180,550
39181,544
39182,526
39183,510
39184,500
39185,490
39186,484
39187,488
39188,496
39189,497
39190,504
39191,525
39192,546
39193,557
39194,565
39195,575
39196,585
39197,601
39198,624
39199,647
39200,669
39201,689
39202,702
39203,701
39204,695
39205,686
39206,673
39207,654
39208,638
39209,632
39210,642
39211,662
39212,746
39213,745
39214,745
39215,745
39216,725
39217,705
39218,700
39219,707
39220,719
39221,727
39222,732
39223,741
39224,746
39225,746
39226,746
39227,746
39228,746
39229,746
39230,731
39231,710
39232,685
39233,653
39234,628
39235,613
39236,602
39237,592
39238,588
39239,589
39240,587
39241,578
39242,562
39243,539
39244,516
39245,502
39246,493
39247,491
39248,497
39249,514
39250,538
39251,557
39252,571
39253,581
39254,584
39255,585
39256,582
39257,575
39258,568
39259,570
39260,583
39261,604
39262,565
39263,576
39264,577
39265,581
39266,580
39267,580
39268,583
39269,596
39270,614
39271,634
39272,661
39273,685
39274,697
39275,699
39276,697
39277,694
39278,682
39279,663
39280,645
39281,642
39282,657
39283,684
39284,714
39285,742
39286,746
39287,746
39288,746
39289,744
39290,746
39291,746
39292,725
39293,698
39294,680
39295,679
39296,693
39297,712
39298,728
39299,743
39300,746
39301,746
39302,746
39303,746
39304,746
39305,746
39306,746
39307,746
39308,736
39309,712
39310,686
39311,662
39312,562
39313,554
39314,546
39315,543
39316,531
39317,515
39318,508
39319,514
39320,515
39321,514
39322,519
39323,530
39324,541
39325,550
39326,554
39327,550
39328,541
39329,542
39330,555
39331,568
39332,575
39333,590
39334,616
39335,643
39336,667
39337,687
39338,701
39339,702
39340,700
39341,694
39342,683
39343,666
39344,659
39345,668
39346,689
39347,710
39348,727
39349,744
39350,746
39351,746
39352,746
39353,746
39354,746
39355,746
39356,746
39357,735
39358,722
39359,717
39360,726
39361,743
39362,746
39363,744
39364,730
39365,709
39366,700
39367,705
39368,716
39369,729
39370,744
39371,746
39372,746
39373,746
39374,746
39375,746
39376,746
39377,746
39378,746
39379,736
39380,717
39381,706
39382,689
39383,663
39384,637
39385,620
39386,610
39387,609
39388,611
39389,606
39390,584
39391,559
39392,539
